"y_values";"x_values";"AME";"SE";"z";"p";"lower";"upper";"dep_var";"x_var"
"io_wiot_hun";-0.2;0.221559053016508;0.0526344785552297;4.2093901012817;2.56060953547204e-05;0.118397370703314;0.324720735329906;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_wiot_hun";-0.1;0.236773796969266;0.0556392814253383;4.25551500493389;2.08568375744066e-05;0.12772280924977;0.345824784688473;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_wiot_hun";0;0.251988540922026;0.0592719734290961;4.25139448450231;2.12443593870477e-05;0.135817607708322;0.368159474135609;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_wiot_hun";0.1;0.267203284874794;0.0634251162770297;4.21289389061104;2.52119521297786e-05;0.142892341256691;0.391514228493177;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_wiot_hun";0.2;0.282418028827549;0.0680038744638288;4.15296968083439;3.28188235619346e-05;0.149132884069283;0.415703173585858;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_wiot_hun";0.3;0.297632772780307;0.0729272250252547;4.08122992033822;4.47980124258524e-05;0.15469803823846;0.440567507322355;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_wiot_hun";0.4;0.312847516733062;0.0781312009586783;4.00413039725986;6.22460253588488e-05;0.159713176785057;0.465981856680798;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_wiot_hun";0.5;0.328062260685812;0.0835623248445397;3.9259589928373;8.63848728196892e-05;0.164283113525995;0.491841407845463;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_wiot_hun";0.6;0.34327700463855;0.08917957458452;3.84927833798095;0.000118466332519544;0.168488250296147;0.518065758980673;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_wiot_hun";0.7;0.358491748591348;0.0949498217436256;3.77559159151781;0.000159628354440204;0.172393517635392;0.544589979547401;"coagg_porter_rca01_stand_nuts4";"sr_norm"
"io_wiot_hun";0.8;0.373706492544096;0.100846284157326;3.7057041384003;0.000210804262328895;0.176051407621269;0.571361577467371;"coagg_porter_rca01_stand_nuts4";"sr_norm"
