"appln_id";"ctry_code";"IPC4d"
274432189;"HU";"G06F"
274432189;"HU";"H04L"
274432189;"HU";"H04W"
274469095;"HU";"H04W"
274469369;"HU";"B05D"
274469369;"HU";"B32B"
274469369;"HU";"C08J"
274469369;"HU";"C09D"
274469369;"HU";"C09J"
274511941;"HU";"G02F"
274512429;"HU";"H04L"
274512523;"HU";"A47K"
274512525;"HU";"A47K"
274546729;"HU";"H04W"
274559851;"HU";"B60T"
274559851;"HU";"F16K"
274559853;"HU";"F16K"
274560229;"HU";"B60T"
274565244;"HU";"A61F"
274565244;"HU";"A61H"
274565244;"HU";"A61N"
274565244;"HU";"G01J"
274646445;"HU";"H04L"
274646477;"HU";"H04L"
274646483;"HU";"H04W"
274646841;"HU";"B23Q"
274646841;"HU";"B25F"
274646859;"HU";"H01R"
274646859;"HU";"H02K"
274673233;"HU";"H04L"
274681602;"HU";"A01D"
274681602;"HU";"B60G"
274681602;"HU";"B62D"
274681602;"HU";"F16B"
274692291;"HU";"A61N"
274721515;"HU";"B60G"
274721515;"HU";"F16K"
274721631;"HU";"H04L"
274721631;"HU";"H04W"
274774008;"HU";"A61K"
274805299;"HU";"G02B"
274805299;"HU";"G03B"
274808563;"HU";"H04L"
274849285;"HU";"B23K"
274849285;"HU";"B29C"
274849285;"HU";"B31B"
274849285;"HU";"B32B"
274849285;"HU";"B65D"
274868080;"HU";"H04B"
274876213;"HU";"F02B"
274876213;"HU";"F02D"
274876215;"HU";"B60G"
274934373;"HU";"B01D"
274954189;"HU";"H01H"
275066913;"HU";"B62D"
275068159;"HU";"A61N"
275090294;"HU";"H01F"
275113434;"HU";"B22D"
275113434;"HU";"C22C"
275114020;"HU";"A47J"
275114044;"HU";"B60T"
275114496;"HU";"B62M"
275358826;"HU";"E05B"
275358826;"HU";"E05C"
275359394;"HU";"F02D"
275359394;"HU";"F02M"
275359396;"HU";"A61K"
275359396;"HU";"A61P"
275359396;"HU";"C07D"
275359400;"HU";"A61K"
275359400;"HU";"A61P"
275359400;"HU";"C07D"
275359402;"HU";"A61K"
275359404;"HU";"G01N"
275359406;"HU";"G05G"
275390238;"HU";"E05C"
275391059;"HU";"H04B"
275391059;"HU";"H04W"
275398169;"HU";"F16K"
275471159;"HU";"E05B"
275471159;"HU";"E05C"
275472345;"HU";"E04F"
275472995;"HU";"A61K"
277480303;"HU";"A61K"
277480303;"HU";"A61P"
277480303;"HU";"C07J"
283793274;"HU";"G06Q"
283793274;"HU";"H04M"
283793892;"HU";"A61K"
283793892;"HU";"A61P"
283794110;"HU";"E05F"
283794244;"HU";"A61H"
283794244;"HU";"B60B"
287152716;"HU";"H01R"
287153995;"HU";"A61K"
287153995;"HU";"A61P"
287153995;"HU";"C07D"
298883897;"HU";"B60T"
305194029;"HU";"H04L"
305194029;"HU";"H04W"
309523034;"HU";"G01D"
309523034;"HU";"G01P"
309523034;"HU";"H01R"
309523034;"HU";"H02K"
309523034;"HU";"H02P"
315403161;"HU";"H04W"
315404072;"HU";"F24D"
315404072;"HU";"F24F"
315404072;"HU";"F24H"
315404072;"HU";"F25B"
315409946;"HU";"A61K"
315447063;"HU";"B62D"
315447847;"HU";"A23L"
315447847;"HU";"A61K"
315458812;"HU";"A61K"
315458812;"HU";"A61P"
315458812;"HU";"C07J"
315486561;"HU";"B65G"
315486563;"HU";"A61K"
315486563;"HU";"A61P"
315486970;"HU";"C04B"
315520987;"HU";"H04W"
315521067;"HU";"C07H"
315521069;"HU";"C07H"
315521083;"HU";"H04L"
315521083;"HU";"H04W"
315521361;"HU";"A61K"
315538648;"HU";"A61K"
315538648;"HU";"C07C"
315538798;"HU";"B65D"
315541687;"HU";"H04L"
315541957;"HU";"F16K"
315557727;"HU";"G01P"
315557727;"HU";"H02K"
315647432;"HU";"H05B"
315647500;"HU";"H04L"
315655207;"HU";"A61N"
315655209;"HU";"C02F"
315655209;"HU";"C10M"
315655223;"HU";"C07K"
315655223;"HU";"G01N"
315655391;"HU";"H04W"
315655421;"HU";"H04L"
315655781;"HU";"H04L"
315660364;"HU";"A23L"
315660364;"HU";"C07K"
315660364;"HU";"C12N"
315660610;"HU";"A61K"
315660610;"HU";"A61P"
315697605;"HU";"F16D"
315697606;"HU";"F16D"
315711797;"HU";"C07C"
315711797;"HU";"C07D"
315712355;"HU";"H04L"
315724910;"HU";"A61K"
315724910;"HU";"A61P"
315829429;"HU";"A23K"
315840247;"HU";"F21V"
315840247;"HU";"F21Y"
315840247;"HU";"G09F"
315840247;"HU";"H01L"
315840247;"HU";"H01R"
315840285;"HU";"B81B"
315849073;"HU";"C07C"
315849073;"HU";"C08G"
315952275;"HU";"G01S"
315952275;"HU";"G06F"
315960192;"HU";"A61K"
315960192;"HU";"A61P"
315960192;"HU";"C07C"
316025881;"HU";"C08L"
316026807;"HU";"H04L"
316026807;"HU";"H04W"
316026937;"HU";"C07K"
316026937;"HU";"G01N"
316027328;"HU";"C07C"
316045345;"HU";"B81B"
316191289;"HU";"F16F"
316859951;"HU";"B29C"
316860439;"HU";"H04N"
316860747;"HU";"H01R"
317250753;"HU";"E03D"
317369114;"HU";"B63H"
317432779;"HU";"A63F"
317491381;"HU";"G02B"
317491387;"HU";"D06F"
317546098;"HU";"A23K"
317546098;"HU";"A23L"
317546098;"HU";"C11D"
317546098;"HU";"C12N"
317546098;"HU";"D06M"
317546098;"HU";"D21C"
317546099;"HU";"A23K"
317546099;"HU";"C11D"
317546099;"HU";"C12N"
317546099;"HU";"C12P"
317546099;"HU";"D06M"
317587842;"HU";"F21K"
317587842;"HU";"F21V"
317589062;"HU";"A61B"
317589062;"HU";"G01N"
317589062;"HU";"H01J"
317597814;"HU";"H04W"
317601558;"HU";"A61K"
317601558;"HU";"C07K"
317601558;"HU";"C12Q"
317601558;"HU";"G01N"
317628482;"HU";"H04L"
317628776;"HU";"F16B"
317707253;"HU";"A61K"
317707253;"HU";"C07K"
317707751;"HU";"H04L"
317707751;"HU";"H04W"
317738357;"HU";"H05B"
317738553;"HU";"B05B"
317738553;"HU";"E04H"
317738579;"HU";"H04W"
317738853;"HU";"A61K"
317738853;"HU";"A61P"
317805324;"HU";"G01S"
317805324;"HU";"H04W"
317805378;"HU";"H04W"
317806000;"HU";"A61K"
317806002;"HU";"A61K"
317806146;"HU";"H04L"
317847560;"HU";"H02M"
317847560;"HU";"H03K"
317848452;"HU";"B32B"
317848452;"HU";"B65D"
317894526;"HU";"H04M"
317894526;"HU";"H04W"
317894734;"HU";"A61K"
318015110;"HU";"A01N"
318015110;"HU";"A61K"
318015110;"HU";"A61P"
318015124;"HU";"A01N"
318015124;"HU";"A01P"
318015406;"HU";"H04L"
318046577;"HU";"E05B"
318046577;"HU";"G08B"
318046577;"HU";"G09F"
318091177;"HU";"B31D"
318091177;"HU";"B31F"
318174671;"HU";"A61K"
318174675;"HU";"C12N"
318174675;"HU";"C12Q"
318218607;"HU";"G06F"
318218607;"HU";"H04L"
318218607;"HU";"H04W"
318309439;"HU";"B60D"
318309439;"HU";"B60T"
318312164;"HU";"F21Y"
318312164;"HU";"H01J"
318664250;"HU";"B65D"
318664644;"HU";"H01J"
319009555;"HU";"F27B"
319009555;"HU";"F27D"
319009837;"HU";"H04L"
319009837;"HU";"H04W"
319320096;"HU";"H02M"
319320769;"HU";"A61K"
319320769;"HU";"C07K"
319493008;"HU";"H04L"
319494845;"HU";"C02F"
320056819;"HU";"B01D"
320056819;"HU";"B60T"
320057115;"HU";"A61K"
320057115;"HU";"A61P"
320057115;"HU";"C07D"
320057341;"HU";"C07K"
320057455;"HU";"F02B"
320406546;"HU";"F21V"
320406546;"HU";"G02B"
320406546;"HU";"H01L"
320406546;"HU";"H05B"
320770416;"HU";"F03B"
320770416;"HU";"F03D"
321289236;"HU";"H05B"
321290044;"HU";"F02N"
321290044;"HU";"F16H"
321291625;"HU";"H04W"
321291629;"HU";"H04L"
322422760;"HU";"B62D"
322423084;"HU";"B25F"
322519193;"HU";"H04L"
322519193;"HU";"H04W"
322579634;"HU";"A61K"
322579634;"HU";"A61P"
322579634;"HU";"C07J"
322621297;"HU";"B22F"
322621297;"HU";"B82Y"
322621297;"HU";"C04B"
322621297;"HU";"C22C"
323316662;"HU";"H04L"
323316662;"HU";"H04W"
323317318;"HU";"B66C"
323317320;"HU";"B25J"
323317320;"HU";"B66C"
323416731;"HU";"A61K"
323417379;"HU";"A61F"
323418945;"HU";"H04L"
323418945;"HU";"H04M"
323418945;"HU";"H04W"
323500441;"HU";"B28B"
323500441;"HU";"B30B"
323636171;"HU";"C07D"
323636185;"HU";"C07D"
323636209;"HU";"C07D"
323636219;"HU";"C07D"
323636247;"HU";"C07D"
323636359;"HU";"C10G"
323636359;"HU";"C10L"
323697440;"HU";"C07C"
323697574;"HU";"C07C"
323764679;"HU";"H04L"
323764679;"HU";"H04W"
323764863;"HU";"A01H"
323764863;"HU";"A01K"
323764863;"HU";"A61K"
323764863;"HU";"C12N"
323764873;"HU";"H04L"
323765143;"HU";"H04L"
323765143;"HU";"H04W"
323839104;"HU";"A47C"
323915135;"HU";"F25C"
323915135;"HU";"F25D"
323917717;"HU";"A61K"
323917717;"HU";"A61P"
323917717;"HU";"C07C"
323959320;"HU";"A61K"
323959320;"HU";"A61P"
323979111;"HU";"C08G"
323979111;"HU";"C09D"
324148978;"HU";"H04L"
325197370;"HU";"B62D"
325197700;"HU";"G02B"
327796245;"HU";"B62D"
328097881;"HU";"H04L"
328098201;"HU";"A61K"
328098201;"HU";"A61P"
328339609;"HU";"C08J"
328524840;"HU";"B29C"
328524840;"HU";"B60D"
328524840;"HU";"B60T"
328629905;"HU";"F21K"
328629905;"HU";"F21V"
328630171;"HU";"H05B"
328696067;"HU";"A61M"
328696686;"HU";"F25B"
328794342;"HU";"H04L"
328794342;"HU";"H04W"
328794560;"HU";"A61B"
328794564;"HU";"A61K"
328794564;"HU";"A61P"
328794564;"HU";"C07D"
328794566;"HU";"B60N"
328794566;"HU";"B64D"
328794636;"HU";"H04W"
328794638;"HU";"H04W"
328895789;"HU";"E05B"
328895789;"HU";"E05C"
328898886;"HU";"H04L"
328909585;"HU";"E05B"
328909657;"HU";"G05B"
328909657;"HU";"G06F"
328948541;"HU";"A61K"
328948541;"HU";"A61P"
328948541;"HU";"C07D"
328955824;"HU";"G06F"
328956285;"HU";"F03D"
329009803;"HU";"H04L"
329009803;"HU";"H04W"
329010078;"HU";"B44C"
329082110;"HU";"G06F"
329082793;"HU";"C12N"
329256736;"HU";"B65B"
329256736;"HU";"B65D"
329288181;"HU";"C12Q"
329318806;"HU";"B60T"
329408076;"HU";"H04L"
329515956;"HU";"H01J"
329515956;"HU";"H01K"
329516044;"HU";"F16K"
329516772;"HU";"C07K"
329516772;"HU";"C12N"
329516772;"HU";"G01N"
329517014;"HU";"H04L"
329517014;"HU";"H04W"
329523796;"HU";"F01C"
329523796;"HU";"F04C"
329542579;"HU";"G06Q"
329755264;"HU";"B60T"
329755264;"HU";"B61F"
329777895;"HU";"F24B"
329778143;"HU";"H04W"
329943257;"HU";"H04L"
329943257;"HU";"H04W"
330092899;"HU";"A62D"
330215815;"HU";"H04L"
330215815;"HU";"H04W"
330218013;"HU";"H04L"
330220529;"HU";"G01R"
330220529;"HU";"H02M"
330225345;"HU";"B62D"
330313184;"HU";"A61B"
330313184;"HU";"A61N"
330313184;"HU";"G16B"
330322054;"HU";"H04L"
330322398;"HU";"A61K"
330322398;"HU";"A61P"
330326351;"HU";"C12P"
330350261;"HU";"H01H"
330350333;"HU";"A23L"
330350333;"HU";"C12N"
330350677;"HU";"G05B"
330350679;"HU";"G02B"
330399180;"HU";"F24J"
330399180;"HU";"F24S"
330400529;"HU";"A01N"
330400529;"HU";"A61K"
330400529;"HU";"A61P"
330433392;"HU";"B01L"
330433392;"HU";"F16K"
330433394;"HU";"C12Q"
330747691;"HU";"F16D"
330748161;"HU";"H04L"
330748179;"HU";"H04L"
330748179;"HU";"H04W"
331416502;"HU";"H04L"
331416538;"HU";"C08K"
331537823;"HU";"A23D"
331537823;"HU";"A23L"
331544439;"HU";"B62D"
331544620;"HU";"E04F"
331544620;"HU";"E06B"
331546402;"HU";"E05B"
331546404;"HU";"A61K"
331546404;"HU";"A61P"
331546404;"HU";"C07D"
331547010;"HU";"H04W"
331580548;"HU";"H04W"
331724046;"HU";"H04L"
331746294;"HU";"B04B"
331746294;"HU";"C12M"
331936736;"HU";"B67D"
331936738;"HU";"C07D"
331945446;"HU";"B65H"
331945452;"HU";"C07D"
331983010;"HU";"G06F"
331983010;"HU";"G06K"
332013466;"HU";"B67D"
332159669;"HU";"A61K"
332206539;"HU";"B25F"
332268226;"HU";"G21K"
332268324;"HU";"H04W"
332317040;"HU";"C07D"
332317042;"HU";"F28B"
332317042;"HU";"F28C"
332317044;"HU";"F01K"
332317044;"HU";"F28B"
332317046;"HU";"F01K"
332317046;"HU";"F28B"
332317046;"HU";"F28C"
332317048;"HU";"C07C"
332317048;"HU";"C07D"
332317050;"HU";"C07D"
332319460;"HU";"H05B"
332319462;"HU";"A61K"
332319462;"HU";"C07D"
332319674;"HU";"H04L"
332319674;"HU";"H04W"
332319728;"HU";"B60R"
332319728;"HU";"H05K"
332319760;"HU";"H04L"
332319760;"HU";"H04W"
332360009;"HU";"H04W"
332430897;"HU";"H04W"
332430898;"HU";"H04W"
332430900;"HU";"H04L"
332432327;"HU";"H04L"
332432327;"HU";"H04W"
332474327;"HU";"H01F"
332527193;"HU";"A61K"
332527195;"HU";"G06K"
332527197;"HU";"B01D"
332527197;"HU";"C02F"
332527197;"HU";"E21B"
332527241;"HU";"A63F"
332528279;"HU";"B01D"
332528279;"HU";"F16J"
332528375;"HU";"B01L"
332528375;"HU";"B65D"
332528375;"HU";"C12M"
332528377;"HU";"C02F"
332528377;"HU";"C12M"
332528401;"HU";"G06F"
332528401;"HU";"H04L"
332577456;"HU";"G06F"
332577456;"HU";"H04L"
332596780;"HU";"G06F"
332676753;"HU";"E04B"
332769145;"HU";"H04W"
332888188;"HU";"B65H"
333010121;"HU";"A61K"
333010121;"HU";"A61P"
333010121;"HU";"C07D"
333010827;"HU";"G06F"
333010827;"HU";"H04L"
333011727;"HU";"B60G"
333011727;"HU";"F16F"
333011793;"HU";"H04L"
333011793;"HU";"H04W"
333062533;"HU";"B22D"
333063743;"HU";"H05B"
333159693;"HU";"A61B"
333159693;"HU";"G06T"
333190654;"HU";"B62D"
333190856;"HU";"H04M"
333190856;"HU";"H04Q"
333191002;"HU";"B65D"
333272393;"HU";"A61K"
333272393;"HU";"C08B"
333272988;"HU";"H04L"
333272988;"HU";"H04W"
333273508;"HU";"B60D"
333273508;"HU";"B60T"
333273596;"HU";"H04L"
333315722;"HU";"H04L"
333315722;"HU";"H04W"
333335466;"HU";"B60T"
333335762;"HU";"F21K"
333335762;"HU";"F21V"
333335762;"HU";"F21Y"
333431792;"HU";"B21J"
333431792;"HU";"B21K"
333431792;"HU";"B23B"
333431792;"HU";"B23P"
333463092;"HU";"A61N"
333489544;"HU";"A01D"
333585509;"HU";"A47C"
333585509;"HU";"A63B"
333585509;"HU";"F16C"
333687364;"HU";"A61F"
333687933;"HU";"H04L"
333687933;"HU";"H04W"
333697872;"HU";"B25F"
333697922;"HU";"F02D"
333697922;"HU";"F16K"
333776430;"HU";"A61K"
333776784;"HU";"H02K"
333780559;"HU";"A61B"
333792213;"HU";"H01J"
333881910;"HU";"B60T"
333881910;"HU";"B62D"
333882104;"HU";"H04W"
334014430;"HU";"A47K"
334029802;"HU";"H04W"
334029902;"HU";"H04L"
334029902;"HU";"H04W"
334067824;"HU";"C12Q"
334068500;"HU";"H04W"
334068734;"HU";"E05B"
334075115;"HU";"B21D"
334075383;"HU";"C07B"
334075383;"HU";"C07C"
334086927;"HU";"A61B"
334152582;"HU";"H04W"
334152600;"HU";"F21V"
334152600;"HU";"H01J"
334176850;"HU";"H02M"
334176850;"HU";"H03K"
334177174;"HU";"H04L"
334177305;"HU";"H04W"
334278358;"HU";"A61C"
334331167;"HU";"H04L"
334331167;"HU";"H04M"
334372641;"HU";"E04H"
334377934;"HU";"H01J"
334379627;"HU";"H01J"
334428182;"HU";"A47J"
334462413;"HU";"H01J"
334462415;"HU";"H01J"
334472448;"HU";"A01K"
334472448;"HU";"C07K"
334472448;"HU";"C12N"
334473171;"HU";"B60T"
334544818;"HU";"E05B"
334544818;"HU";"E05C"
334602718;"HU";"A47J"
334603000;"HU";"A47J"
334604948;"HU";"B24B"
334654532;"HU";"C12Q"
334677607;"HU";"A01G"
334678061;"HU";"A47F"
334678345;"HU";"B65D"
334678345;"HU";"F04D"
334737188;"HU";"C07H"
334765075;"HU";"A61K"
334765075;"HU";"A61P"
334765994;"HU";"C07D"
334766154;"HU";"B65D"
334766154;"HU";"B67D"
334766154;"HU";"G01F"
334766156;"HU";"B65D"
334766156;"HU";"B67D"
334766316;"HU";"H01J"
334816820;"HU";"A23K"
334817503;"HU";"H04W"
335140774;"HU";"F16J"
335140774;"HU";"F16L"
335184268;"HU";"F02B"
335184268;"HU";"F02D"
335184965;"HU";"A23L"
335184965;"HU";"C08B"
335274076;"HU";"C02F"
335274242;"HU";"G01R"
335302258;"HU";"A21B"
335302907;"HU";"A61K"
335425717;"HU";"F21K"
335425717;"HU";"F21V"
335425717;"HU";"F21Y"
335428447;"HU";"B05B"
335428447;"HU";"B65D"
335428547;"HU";"H04W"
335429309;"HU";"G02F"
335451030;"HU";"B60T"
335549096;"HU";"F16D"
335581510;"HU";"F15D"
335581510;"HU";"F16L"
335612395;"HU";"F01D"
335614199;"HU";"H04L"
335615201;"HU";"A61K"
335615201;"HU";"A61P"
335615201;"HU";"C07D"
335685440;"HU";"H04L"
335685448;"HU";"H04W"
335743585;"HU";"F23N"
335744277;"HU";"C07H"
335748882;"HU";"A01K"
335748883;"HU";"B01D"
335804993;"HU";"H04L"
335804993;"HU";"H04W"
335841232;"HU";"H04L"
335841954;"HU";"H02K"
335842058;"HU";"H04W"
335842076;"HU";"H04W"
335856015;"HU";"H04W"
335901871;"HU";"H04L"
335930327;"HU";"H04W"
335930446;"HU";"A61K"
335930446;"HU";"A61P"
335930870;"HU";"H04L"
335970441;"HU";"B60S"
335970537;"HU";"A61K"
335970537;"HU";"A61P"
335970537;"HU";"C07D"
336014135;"HU";"C12P"
336016046;"HU";"H04L"
336016046;"HU";"H04W"
336078017;"HU";"H04L"
336078017;"HU";"H04W"
336078757;"HU";"B65D"
336119358;"HU";"G06F"
336119358;"HU";"G16B"
336145832;"HU";"A61K"
336145832;"HU";"C07K"
336145928;"HU";"A61K"
336194614;"HU";"B62M"
336194614;"HU";"F16D"
336409703;"HU";"A23L"
336409703;"HU";"A61K"
336409703;"HU";"A61P"
336409703;"HU";"C08B"
336409703;"HU";"C08L"
336483020;"HU";"H04W"
336483194;"HU";"A23L"
336483194;"HU";"A61K"
336483194;"HU";"C07H"
336483195;"HU";"A23L"
336483195;"HU";"A61K"
336483195;"HU";"C07H"
336509889;"HU";"G01C"
336577709;"HU";"A01N"
336633494;"HU";"C07D"
336635415;"HU";"G01L"
336635463;"HU";"F21S"
336635463;"HU";"F21V"
336635463;"HU";"F21Y"
336682917;"HU";"B62D"
336682923;"HU";"B62D"
336683141;"HU";"F01L"
336683141;"HU";"F02D"
336683201;"HU";"G02F"
336706057;"HU";"F01L"
336706187;"HU";"H04L"
336776093;"HU";"A61K"
336776093;"HU";"C07K"
336784354;"HU";"B62D"
336784354;"HU";"H02H"
336784674;"HU";"A61K"
336784674;"HU";"A61P"
336784676;"HU";"G07F"
336815979;"HU";"A01N"
336815979;"HU";"A01P"
336815979;"HU";"A61K"
336815979;"HU";"A61P"
336866972;"HU";"B01L"
336866972;"HU";"G01N"
336895814;"HU";"H04W"
337073727;"HU";"H04L"
337089358;"HU";"A61B"
337169000;"HU";"H01H"
337173642;"HU";"G06T"
337191710;"HU";"A23L"
337191710;"HU";"A61P"
337203999;"HU";"H04W"
337250083;"HU";"B60R"
337250083;"HU";"G01R"
337250083;"HU";"H01M"
337250083;"HU";"H02J"
337251360;"HU";"H04L"
337251360;"HU";"H04W"
337251361;"HU";"H04W"
337290251;"HU";"G01D"
337290251;"HU";"H04L"
337290251;"HU";"H04W"
337291004;"HU";"H04L"
337291004;"HU";"H04M"
337293695;"HU";"H05B"
337364701;"HU";"H01J"
337457693;"HU";"H04L"
337457693;"HU";"H04W"
337522904;"HU";"C12Q"
337523253;"HU";"B60R"
337523909;"HU";"H01S"
337523909;"HU";"H05G"
337587408;"HU";"G01L"
337587672;"HU";"H04W"
337588040;"HU";"A61B"
337588040;"HU";"A61F"
337772007;"HU";"G01D"
337772007;"HU";"H03M"
337799314;"HU";"C09K"
337799314;"HU";"H01J"
337856600;"HU";"G06F"
337856602;"HU";"A61B"
337856602;"HU";"G01S"
337856602;"HU";"G06F"
337856604;"HU";"G06F"
337856606;"HU";"A61B"
337856606;"HU";"G08B"
337856608;"HU";"F21K"
337856608;"HU";"F21S"
337856608;"HU";"F21V"
337856608;"HU";"F21W"
337856608;"HU";"F21Y"
337856608;"HU";"H05B"
337876684;"HU";"H04L"
337876810;"HU";"H04W"
337993794;"HU";"B25B"
337993794;"HU";"B25F"
337993818;"HU";"H04W"
338020384;"HU";"H04L"
338020392;"HU";"H04L"
338020392;"HU";"H04W"
338020780;"HU";"H04L"
338020780;"HU";"H04W"
338020782;"HU";"H04L"
338020784;"HU";"H04L"
338020784;"HU";"H04W"
338020862;"HU";"E03F"
338020862;"HU";"F24D"
338020862;"HU";"F24H"
338020862;"HU";"F28D"
338078465;"HU";"H01H"
338078873;"HU";"H04L"
338078873;"HU";"H04W"
338106075;"HU";"E05D"
338244048;"HU";"B25F"
338299061;"HU";"G06F"
338299063;"HU";"A61K"
338299063;"HU";"A61P"
338299063;"HU";"C12N"
338299207;"HU";"C07H"
338330844;"HU";"A61K"
338503506;"HU";"G08B"
338722606;"HU";"B22D"
338722606;"HU";"C22B"
338947016;"HU";"H04L"
338947016;"HU";"H04W"
338947017;"HU";"H04L"
338947017;"HU";"H04W"
339026546;"HU";"B62D"
339058981;"HU";"H02M"
339081359;"HU";"C03C"
339081359;"HU";"G21F"
339213220;"HU";"H04W"
339213478;"HU";"G09F"
339213520;"HU";"A61K"
339213520;"HU";"A61P"
339213520;"HU";"C07D"
339213894;"HU";"G01M"
339214350;"HU";"H02K"
339215230;"HU";"H04W"
339215384;"HU";"A61K"
339215384;"HU";"A61P"
339322317;"HU";"C07C"
339322317;"HU";"C08G"
339352360;"HU";"H01L"
339366755;"HU";"G01S"
339366755;"HU";"H04W"
339578622;"HU";"G05B"
339591698;"HU";"A61K"
339591698;"HU";"A61P"
339591698;"HU";"C07D"
339615771;"HU";"A23L"
339615771;"HU";"A61K"
339615771;"HU";"A61P"
339615771;"HU";"C07H"
339722072;"HU";"H04W"
339722597;"HU";"F16D"
339722597;"HU";"F16H"
339732694;"HU";"G05B"
339733354;"HU";"A47L"
339733354;"HU";"D06F"
339733354;"HU";"F24C"
339733354;"HU";"G05G"
339770679;"HU";"H04W"
339770755;"HU";"G06F"
339770755;"HU";"H04L"
339770755;"HU";"H04W"
339793229;"HU";"C12N"
339807627;"HU";"G05B"
339821681;"HU";"H04L"
339821681;"HU";"H04N"
339821681;"HU";"H04W"
339821833;"HU";"H01J"
339978522;"HU";"H04L"
339978846;"HU";"F04B"
339978846;"HU";"F04D"
340134750;"HU";"H01G"
340185488;"HU";"E21B"
340185488;"HU";"F16L"
340248982;"HU";"H04W"
340314825;"HU";"F21K"
340314825;"HU";"F21V"
340314825;"HU";"F21Y"
340314825;"HU";"H01L"
340431440;"HU";"A61K"
340431440;"HU";"A61P"
340431440;"HU";"C07D"
340431442;"HU";"A61K"
340431442;"HU";"A61P"
340431520;"HU";"F04F"
340431520;"HU";"F21K"
340431520;"HU";"F21V"
340431520;"HU";"F21Y"
340431520;"HU";"H01L"
340488482;"HU";"A47L"
340488482;"HU";"B60S"
340489720;"HU";"A01C"
340489720;"HU";"B09C"
340489720;"HU";"C05D"
340489720;"HU";"C05F"
340489720;"HU";"C05G"
340489720;"HU";"C09K"
340489720;"HU";"C12R"
340573770;"HU";"B60D"
340573770;"HU";"B60T"
340657238;"HU";"H04L"
340658528;"HU";"H04B"
340658528;"HU";"H04W"
340780847;"HU";"H04W"
340781085;"HU";"F21V"
340781085;"HU";"H01J"
340781085;"HU";"H05B"
340850254;"HU";"G06F"
340850254;"HU";"G07F"
340850254;"HU";"H04L"
340850254;"HU";"H04W"
340850256;"HU";"E04B"
340850256;"HU";"F16B"
340850436;"HU";"H04L"
340850436;"HU";"H04W"
340850658;"HU";"H04W"
340910598;"HU";"B62D"
340910598;"HU";"F16C"
340914053;"HU";"A61K"
340981633;"HU";"H04W"
340981639;"HU";"H04W"
340981657;"HU";"B23D"
340981659;"HU";"B23D"
340981677;"HU";"B60T"
341004079;"HU";"B01J"
341004079;"HU";"C07B"
341004079;"HU";"C07C"
341004079;"HU";"C07D"
341078253;"HU";"C07D"
341078447;"HU";"H04L"
341078449;"HU";"H04B"
341078449;"HU";"H04L"
341078451;"HU";"H04B"
341125511;"HU";"G05D"
341127507;"HU";"H04L"
341194136;"HU";"H04L"
341194338;"HU";"A61K"
341194338;"HU";"A61P"
341195181;"HU";"H01J"
341311072;"HU";"A63B"
341329860;"HU";"H04L"
341330380;"HU";"H04L"
341330380;"HU";"H04W"
341342318;"HU";"H04L"
341415658;"HU";"H04L"
341426194;"HU";"F16L"
341426194;"HU";"F24F"
341426196;"HU";"C07D"
341426198;"HU";"G06T"
341427401;"HU";"A61K"
341484140;"HU";"F21V"
341484140;"HU";"H01J"
341484140;"HU";"H05B"
341497918;"HU";"A61K"
341497918;"HU";"C07K"
341497918;"HU";"C12N"
341559387;"HU";"H04L"
341578162;"HU";"G08G"
341664119;"HU";"A23D"
341664119;"HU";"A23L"
341664223;"HU";"G01N"
341664223;"HU";"G02B"
341664223;"HU";"G02F"
341684255;"HU";"H04W"
341783235;"HU";"H04L"
341783457;"HU";"B60T"
341784775;"HU";"B28B"
341784775;"HU";"B28D"
341784775;"HU";"B44C"
341784775;"HU";"E04F"
341785270;"HU";"H02M"
341785396;"HU";"C12N"
341848317;"HU";"E05B"
341861581;"HU";"A61K"
341861581;"HU";"C07D"
341861799;"HU";"H04L"
341862684;"HU";"H01J"
341862684;"HU";"H01K"
341862684;"HU";"H05B"
341898553;"HU";"H04N"
341898689;"HU";"A01K"
341898689;"HU";"A01N"
341898689;"HU";"A01P"
341899556;"HU";"H04L"
342000383;"HU";"B60T"
342015907;"HU";"F24J"
342015907;"HU";"F24S"
342015907;"HU";"F28D"
342016530;"HU";"A01M"
342016530;"HU";"A01N"
342016530;"HU";"A01P"
342016530;"HU";"B29C"
342109648;"HU";"B09B"
342109648;"HU";"C22B"
342109648;"HU";"H05K"
352154673;"HU";"G06T"
352154783;"HU";"B60D"
352154783;"HU";"B60T"
352155709;"HU";"B61L"
352264989;"HU";"A61K"
352264989;"HU";"C07D"
352267857;"HU";"H04W"
352313077;"HU";"H04W"
352313974;"HU";"A63H"
352313974;"HU";"E01C"
352313974;"HU";"E04C"
352604792;"HU";"G01B"
352604792;"HU";"G06F"
352604794;"HU";"G02B"
352604794;"HU";"G02F"
352632612;"HU";"B01D"
352632612;"HU";"B60T"
352632612;"HU";"F15B"
352700898;"HU";"H04L"
352701316;"HU";"G06F"
352701316;"HU";"G06Q"
352701316;"HU";"H04L"
352701998;"HU";"C03B"
352701998;"HU";"F23M"
352701998;"HU";"F27B"
352768002;"HU";"B01D"
352768002;"HU";"B60H"
352768002;"HU";"B60T"
352769520;"HU";"H04W"
352825159;"HU";"A61K"
352825159;"HU";"C01B"
352825161;"HU";"C07D"
352870186;"HU";"H04L"
